Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold (Liters)
INV-48630000034,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,73526,3,30.39,2.25
INV-48704000016,2022-06-27,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,46350,6,76.5,10.5
INV-48603500148,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,"MAST-JAGERMEISTER US, INC",88371,4,89.64,3.0
INV-48606000146,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,89154,36,1754.64,27.0
INV-48630000038,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,4959,1,37.26,0.75
INV-48606600043,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,34014,,179.88,9.0
INV-48614900070,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,36618,4,45.0,3.0
INV-48614900132,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,52598,1,19.5,1.75
INV-48614900123,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,46497,2,29.98,1.5
INV-48606000034,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34036,12,179.88,9.0
INV-48614900201,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,89566,2,39.78,1.5
INV-48614900085,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,midwest liquor company,38075,2,21.6,3.5
INV-48603500110,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,87408,12,199.32,9.0
INV-48603500015,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,34449,4,68.0,3.0
INV-48630000052,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,89646,2,94.5,1.5
INV-48703600086,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,41846,12,162.0,9.0
INV-48629900022,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,29998,6,66.0,10.5
INV-48703600137,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,34422,6,171.0,6.0
INV-48630000133,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,19063,3,16.35,0.6
INV-48606000179,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,43337,120,2115.6,120.0
INV-48629900028,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,58872,6,78.66,10.5
INV-48630000074,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,WILLIAM GRANT & SONS INC,45888,2,57.76,3.5
INV-48603500176,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,84100,6,46.44,0.3
INV-48630000058,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,28890,3,58.56,2.25
INV-48603500048,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LAIRD & COMPANY,23828,6,68.58,10.5
INV-48614900044,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,28086,2,34.48,1.5
INV-48614900138,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,56196,2,19.24,1.5
INV-48630000026,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,69618,3,38.97,2.25
INV-48630000024,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,REMY COINTREAU USA INC,65896,1,16.47,0.75
INV-48614900115,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,serralles usa,43426,,33.75,2.25
INV-48630000099,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,39694,1,16.5,0.75
INV-48606000181,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,11297,360,10796.4,360.0
INV-48630000018,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401a,JIM BEAM BRANDS,67006,,34.48,1.5
INV-48629900008,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,69658,6,131.94,10.5
INV-48630000023,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,68038,2,97.48,3.5
INV-48703600037,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,69947,12,285.12,12.0
INV-48614900022,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,19009,1,27.74,0.75
INV-48630000003,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,26821,1,17.25,0.05
INV-48614900160,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",65256,,86.12,3.0
INV-48606600061,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,37936,12,65.52,9.0
INV-48614900013,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,14501,3,40.59,2.25
INV-48689100047,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,levecke corporation,36928,12,103.56,12.0
INV-48614700018,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,84172,1,6.45,0.05
INV-48630000031,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,68126,2,28.5,1.5
INV-48606000035,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34032,6,179.94,10.5
INV-48630000105,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,58842,2,26.22,3.5
INV-48614800004,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,edrington group usa llc,5247,3,124.02,2.25
INV-48614900161,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,66226,2,37.48,1.5
INV-48692500052,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,43127,12,171.0,12.0
INV-48606000006,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,park street imports,15677,12,296.88,12.0
INV-48614900178,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,82126,3,21.33,2.25
INV-48606000103,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,75183,12,204.0,9.0
INV-48630000070,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,30527,,12.7,2.0
INV-48614700008,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,43331,1,7.2,0.05
INV-48689100079,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,41604,48,504.0,36.0
INV-48704000127,2022-06-27,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,E & J GALLO WINERY,39422,,83.04,0.6
INV-48690400090,2022-06-27,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,72722,4,36.0,3.0
INV-48689100011,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,17087,36,1160.64,36.0
INV-48689200008,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,"tequilas premium, inc",88741,1,115.26,0.75
INV-48606600100,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,64716,1,24.74,0.75
INV-48630000135,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,37994,3,21.39,1.12
INV-48614900191,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,mhw ltd,88356,2,55.5,1.5
INV-48692500112,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,88036,3,33.81,2.25
INV-48606000020,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,27066,12,207.72,9.0
INV-48630000073,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,VIN DIVINO LTD / GONZALEZ BYASS USA,51506,3,38.22,2.25
INV-48614900108,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43125,,148.68,9.0
INV-48629900029,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,17086,12,314.88,9.0
INV-48603500076,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,INFINIUM SPIRITS,27102,6,162.84,4.5
INV-48603500130,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JEM BEVERAGE COMPANY,38507,,162.24,9.0
INV-48606000182,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,mccormick distilling co.,941467,24,270.0,18.0
INV-48606000173,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,43331,24,172.8,1.2
INV-48614900199,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,89286,2,45.0,1.5
INV-48614900042,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,26828,6,285.48,10.5
INV-48606000079,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43137,48,684.0,48.0
INV-48692500087,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,69947,2,47.52,2.0
INV-48690400125,2022-06-27,HY-VEE #4 / WDM,50265,INFINIUM SPIRITS,87026,,832.5,22.5
INV-48606000029,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,jacob rieger & company llc,30668,,119.88,4.5
INV-48614900114,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,43323,3,67.5,5.25
INV-48692500099,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,77740,3,37.14,2.25
INV-48630000150,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401a,LUXCO INC,18196,3,36.0,2.25
INV-48703600124,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,PHILLIPS BEVERAGE,45419,,80.16,12.0
INV-48603500062,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,87937,12,141.0,12.0
INV-48606000142,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,87997,24,270.0,24.0
INV-48614900109,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43126,12,148.68,9.0
INV-48606600012,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,11788,30,470.4,52.5
INV-48630000048,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,13038,3,39.39,5.25
INV-48614900055,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,33467,4,59.96,3.0
INV-48606000127,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,revelton distilling company,86420,,243.0,9.0
INV-48689100015,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,21598,6,83.16,10.5
INV-48606600056,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,"BLUE OX SPIRITS, INC.",36985,4,11.4,1.5
INV-48630000120,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,42009,2,34.5,3.5
INV-48603500154,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,101047,2,36.0,0.2
INV-48614900036,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,western spirits beverage,26085,3,51.75,2.25
INV-48690400128,2022-06-27,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,73055,12,243.0,9.0
INV-48614900176,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,79336,3,22.5,2.25
INV-48692500073,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,58835,6,41.58,4.8
INV-48606600143,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,89139,6,198.0,4.5
INV-48606000071,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,43352,24,297.36,18.0
INV-48606600112,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,73456,2,20.26,1.5
INV-48603500030,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,14192,12,243.0,9.0
INV-48614900066,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,laird & company,35913,,5.1,0.6
INV-48614900068,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,36304,3,8.37,1.12
INV-48692500032,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,35317,3,17.88,3.0
INV-48614700015,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,ole smoky distillery llc,76412,,26.26,0.1
INV-48692500088,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,saloon spirits llc,72380,2,43.02,1.5
INV-48603500128,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,EDRINGTON GROUP USA LLC,5247,6,248.04,4.5
INV-48614900007,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,11298,1,50.99,1.75
INV-48614900182,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,86888,6,182.34,10.5
INV-48606600035,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,27618,1,13.5,0.37
INV-48614900135,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,53213,3,8.82,0.6
INV-48703600017,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,28865,4,41.96,1.5
INV-48690400096,2022-06-27,HY-VEE #4 / WDM,50265,MOET HENNESSY USA,4096,6,283.44,4.5
INV-48609400003,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,78133,24,297.12,18.0
INV-48630000046,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,10008,1,15.75,1.75
INV-48606600107,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MHW LTD,67042,1,81.27,1.8
INV-48606000116,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,78071,12,148.56,9.0
INV-48703600057,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,CEDAR RIDGE VINEYARDS LL,26710,6,175.5,4.5
INV-48606600021,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,FOUR ROSES DISTILLERY,18352,12,225.0,9.0
INV-48606000070,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,43338,6,162.0,10.5
INV-48703600146,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,30318,6,99.0,10.5
INV-48606600119,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,77988,12,148.56,9.0
INV-48603500178,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,WINESOURCE INTERNATIONAL INC.,27928,1,75.18,0.75
INV-48614900144,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,58909,6,41.4,1.2
INV-48606600069,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,38847,12,153.0,9.0
INV-48630000113,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,34566,1,15.0,1.75
INV-48606700009,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MAISON FERRAND USA,942395,6,94.5,4.5
INV-48606000091,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,64736,24,510.24,18.0
INV-48630000114,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,MCCORMICK DISTILLING CO.,41943,3,33.75,2.25
INV-48606000005,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,15890,6,148.5,4.5
INV-48614900034,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,laird & company,23824,4,12.56,1.5
INV-48630000021,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401a,CAMPARI AMERICA,64636,2,51.0,1.5
INV-48614900058,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,34368,2,25.48,3.5
INV-48606000044,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,constellation brands inc,34819,,144.0,12.0
INV-48603500011,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,26656,,243.0,9.0
INV-48603500056,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,46350,6,76.5,10.5
INV-48614700012,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,intercontinental packaging company/prestige beverage group,75195,1,7.26,0.05
INV-48630000037,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,5036,1,40.47,0.75
INV-48690400032,2022-06-27,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,63347,36,351.0,13.5
INV-48630000043,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,15884,1,27.99,0.75
INV-48605900006,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,"tequilas premium, inc",88741,1,115.26,0.75
INV-48614700019,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,84222,,15.48,0.1
INV-48606000030,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,revelton distilling company,31985,18,405.0,13.5
INV-48704000035,2022-06-27,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,65487,6,134.94,4.5
INV-48606600110,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,68036,12,296.88,9.0
INV-48692500041,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,jem beverage company,39619,,40.56,2.25
INV-48629600005,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,FIFTH GENERATION INC,38177,24,474.24,24.0
INV-48606600037,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,28868,6,224.94,10.5
INV-48606600074,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MHW LTD,42242,12,188.88,9.0
INV-48689000003,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,park street imports,965011,18,504.18,13.5
INV-48703600106,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,36308,12,129.12,21.0
INV-48629900036,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,100413,5,387.0,0.25
INV-48630000106,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,58873,,26.22,3.5
INV-48630000084,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,44499,2,21.0,1.5
INV-48606000037,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34008,,179.94,10.5
INV-48614900177,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,80826,3,42.75,2.25
INV-48606000163,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320a,jim beam brands,82637,48,566.88,48.0
INV-48603500099,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,64601,4,67.52,3.0
INV-48614900004,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,10809,2,101.98,3.5
INV-48606000122,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82626,24,243.12,18.0
INV-48614900073,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,mccormick distilling co.,36904,,8.1,1.12
INV-48606700006,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WINESOURCE INTERNATIONAL INC.,25086,1,90.21,0.75
INV-48630000141,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,67524,1,10.11,0.37
INV-48703600143,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,10791,12,314.88,9.0
INV-48606000159,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,89301,96,737.28,96.0
INV-48630000083,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,44516,2,21.0,1.5
INV-48629900034,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,35918,6,64.8,10.5
INV-48630000017,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,"MAST-JAGERMEISTER US, INC",65257,1,26.13,1.0
INV-48606000165,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,21597,48,355.68,48.0
INV-48606600118,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,LUXCO INC,76488,6,74.28,10.5
INV-48603500124,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19070,6,193.5,10.5
INV-48704000123,2022-06-27,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,903293,6,89.94,4.5
INV-48703600111,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,"JOHN ERNEST DISTILLERY, INC.",65752,12,126.0,12.0
INV-48630000063,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,CONSTELLATION BRANDS INC,88533,1,18.6,0.75
INV-48606600105,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,66936,12,198.36,9.0
INV-48603500034,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,82847,12,141.72,12.0
INV-48629900025,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP,77318,6,99.0,10.5
INV-48614700005,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,36965,2,16.62,0.1
INV-48614900104,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,43028,6,103.98,10.5
INV-48606000056,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,revelton distilling company,37630,6,121.5,4.5
INV-48606000123,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,ole smoky distillery llc,86987,,99.0,4.5
INV-48606000009,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,chatham imports inc,19880,6,220.5,4.5
INV-48630000142,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,26656,,20.25,0.75
INV-48606000098,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,"mast-jagermeister us, inc",65258,,234.48,10.5
INV-48614900097,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,40126,4,27.0,3.0
INV-48603500158,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,39322,24,306.0,18.0
INV-48703600069,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,18196,12,144.0,9.0
INV-48606600005,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,5430,2,150.0,1.5
INV-48630000152,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,17956,4,51.0,3.0
INV-48606000014,2022-06-23,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,26828,12,570.96,21.0
INV-48629900039,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,MCCORMICK DISTILLING CO.,36904,,64.8,9.0
INV-48703600074,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,31657,12,77.4,12.0
INV-48703600028,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,69637,108,1782.0,108.0
INV-48629900018,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,89198,6,193.5,10.5
INV-48630000042,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,WILLIAM GRANT & SONS INC,15940,1,23.25,0.75
INV-48603500035,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,34395,6,112.5,4.5
INV-48614900149,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,62420,6,63.18,10.5
INV-48606600042,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CONSTELLATION BRANDS INC,33658,12,144.0,9.0
INV-48689200002,2022-06-27,HY-VEE #3 / BDI / DES MOINES,50320,moet hennessy usa,48105,12,224.88,4.5
INV-48629900007,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,67528,6,238.32,10.5
INV-48614900080,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,37888,3,45.0,5.25
INV-48603500040,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19226,6,189.0,4.5
INV-48692500023,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,30316,3,22.5,2.25
INV-48692500056,2022-06-27,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,43331,1,7.2,0.05
INV-48703600064,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,19477,,405.0,12.0
INV-48603500072,2022-06-23,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,"MAST-JAGERMEISTER US, INC",65256,,258.36,9.0
INV-48630000139,2022-06-23,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,43034,1,6.75,0.37
INV-48614900040,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,26826,12,286.44,9.0
INV-48703600123,2022-06-27,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,55087,,117.6,12.0
INV-48606600135,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,87250,6,175.5,4.5
INV-48614900079,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,37886,2,16.14,1.5
INV-48606600092,2022-06-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,57174,6,58.5,10.5
INV-48614900122,2022-06-23,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,45275,3,18.0,2.25
